fips,country,state,county,level,lat,locationId,long,population,metrics,riskLevels,actuals,lastUpdatedDate 
38001,USA,ND,Adams County,county,,iso1:us#iso2:us-nd#fips:38001,,2216,"{'testPositivityRatio': 0.11199999999999999, 'testPositivityRatioDetails': {'source': 'CMSTesting'}, 'caseDensity': 154.71892728210418, 'contactTracerCapacityRatio': None, 'infectionRate': None, 'infectionRateCI90': None, 'icuHeadroomRatio': None, 'icuHeadroomDetails': None}","{'overall': 3, 'testPositivityRatio': 2, 'caseDensity': 3, 'contactTracerCapacityRatio': 4, 'infectionRate': 4, 'icuHeadroomRatio': 4}","{'cases': 109, 'deaths': 0, 'positiveTests': None, 'negativeTests': None, 'contactTracers': None, 'hospitalBeds': {'capacity': 25, 'currentUsageTotal': None, 'currentUsageCovid': 1, 'typicalUsageRate': 0.28}, 'icuBeds': {'capacity': 0, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': None}, 'newCases': 4}",2020-11-06
38003,USA,ND,Barnes County,county,,iso1:us#iso2:us-nd#fips:38003,,10415,"{'testPositivityRatio': 0.034, 'testPositivityRatioDetails': {'source': 'CMSTesting'}, 'caseDensity': 111.10349084424935, 'contactTracerCapacityRatio': None, 'infectionRate': 1.10061100662, 'infectionRateCI90': 0.5521838371900001, 'icuHeadroomRatio': None, 'icuHeadroomDetails': None}","{'overall': 3, 'testPositivityRatio': 1, 'caseDensity': 3, 'contactTracerCapacityRatio': 4, 'infectionRate': 2, 'icuHeadroomRatio': 4}","{'cases': 467, 'deaths': 2, 'positiveTests': None, 'negativeTests': None, 'contactTracers': None, 'hospitalBeds': {'capacity': 25, 'currentUsageTotal': None, 'currentUsageCovid': 2, 'typicalUsageRate': 0.32}, 'icuBeds': {'capacity': 0, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': None}, 'newCases': 32}",2020-11-06
38005,USA,ND,Benson County,county,,iso1:us#iso2:us-nd#fips:38005,,6832,"{'testPositivityRatio': 0.109, 'testPositivityRatioDetails': {'source': 'CMSTesting'}, 'caseDensity': 140.09702241552358, 'contactTracerCapacityRatio': None, 'infectionRate': 0.8763266492540001, 'infectionRateCI90': 0.6162984364959998, 'icuHeadroomRatio': None, 'icuHeadroomDetails': None}","{'overall': 3, 'testPositivityRatio': 2, 'caseDensity': 3, 'contactTracerCapacityRatio': 4, 'infectionRate': 0, 'icuHeadroomRatio': 4}","{'cases': 584, 'deaths': 12, 'positiveTests': None, 'negativeTests': None, 'contactTracers': None, 'hospitalBeds': {'capacity': None, 'currentUsageTotal': None, 'currentUsageCovid': 3, 'typicalUsageRate': None}, 'icuBeds': {'capacity': None, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': None}, 'newCases': 14}",2020-11-06
38007,USA,ND,Billings County,county,,iso1:us#iso2:us-nd#fips:38007,,928,"{'testPositivityRatio': 0.067, 'testPositivityRatioDetails': {'source': 'CMSTesting'}, 'caseDensity': 30.788177339901477, 'contactTracerCapacityRatio': None, 'infectionRate': None, 'infectionRateCI90': None, 'icuHeadroomRatio': None, 'icuHeadroomDetails': None}","{'overall': 3, 'testPositivityRatio': 1, 'caseDensity': 3, 'contactTracerCapacityRatio': 4, 'infectionRate': 4, 'icuHeadroomRatio': 4}","{'cases': 35, 'deaths': 0, 'positiveTests': None, 'negativeTests': None, 'contactTracers': None, 'hospitalBeds': {'capacity': None, 'currentUsageTotal': None, 'currentUsageCovid': 0, 'typicalUsageRate': None}, 'icuBeds': {'capacity': None, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': None}, 'newCases': 1}",2020-11-06
38009,USA,ND,Bottineau County,county,,iso1:us#iso2:us-nd#fips:38009,,6282,"{'testPositivityRatio': 0.171, 'testPositivityRatioDetails': {'source': 'CMSTesting'}, 'caseDensity': 184.19975440032746, 'contactTracerCapacityRatio': None, 'infectionRate': 0.946584414434, 'infectionRateCI90': 0.506370116206, 'icuHeadroomRatio': None, 'icuHeadroomDetails': {'currentIcuCovid': 0, 'currentIcuCovidMethod': 'estimated', 'currentIcuNonCovid': 0, 'currentIcuNonCovidMethod': 'estimated_from_typical_utilization'}}","{'overall': 3, 'testPositivityRatio': 2, 'caseDensity': 3, 'contactTracerCapacityRatio': 4, 'infectionRate': 1, 'icuHeadroomRatio': 4}","{'cases': 377, 'deaths': 17, 'positiveTests': None, 'negativeTests': None, 'contactTracers': None, 'hospitalBeds': {'capacity': 25, 'currentUsageTotal': None, 'currentUsageCovid': 1, 'typicalUsageRate': 0.6}, 'icuBeds': {'capacity': 0, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': None}, 'newCases': 10}",2020-11-06
38011,USA,ND,Bowman County,county,,iso1:us#iso2:us-nd#fips:38011,,3024,"{'testPositivityRatio': 0.161, 'testPositivityRatioDetails': {'source': 'CMSTesting'}, 'caseDensity': 89.7581254724112, 'contactTracerCapacityRatio': None, 'infectionRate': None, 'infectionRateCI90': None, 'icuHeadroomRatio': None, 'icuHeadroomDetails': None}","{'overall': 3, 'testPositivityRatio': 2, 'caseDensity': 3, 'contactTracerCapacityRatio': 4, 'infectionRate': 4, 'icuHeadroomRatio': 4}","{'cases': 154, 'deaths': 2, 'positiveTests': None, 'negativeTests': None, 'contactTracers': None, 'hospitalBeds': {'capacity': 23, 'currentUsageTotal': None, 'currentUsageCovid': 2, 'typicalUsageRate': 0.13}, 'icuBeds': {'capacity': 0, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': None}, 'newCases': 0}",2020-11-06
38013,USA,ND,Burke County,county,,iso1:us#iso2:us-nd#fips:38013,,2115,"{'testPositivityRatio': 0.14300000000000002, 'testPositivityRatioDetails': {'source': 'CMSTesting'}, 'caseDensity': 162.10739614994935, 'contactTracerCapacityRatio': None, 'infectionRate': None, 'infectionRateCI90': None, 'icuHeadroomRatio': None, 'icuHeadroomDetails': None}","{'overall': 3, 'testPositivityRatio': 2, 'caseDensity': 3, 'contactTracerCapacityRatio': 4, 'infectionRate': 4, 'icuHeadroomRatio': 4}","{'cases': 103, 'deaths': 1, 'positiveTests': None, 'negativeTests': None, 'contactTracers': None, 'hospitalBeds': {'capacity': None, 'currentUsageTotal': None, 'currentUsageCovid': 1, 'typicalUsageRate': None}, 'icuBeds': {'capacity': None, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': None}, 'newCases': 5}",2020-11-06
38015,USA,ND,Burleigh County,county,,iso1:us#iso2:us-nd#fips:38015,,95626,"{'testPositivityRatio': 0.11, 'testPositivityRatioDetails': {'source': 'CMSTesting'}, 'caseDensity': 164.18128960742894, 'contactTracerCapacityRatio': None, 'infectionRate': 1.08152486403, 'infectionRateCI90': 0.11878433573000025, 'icuHeadroomRatio': 0.12354938271604937, 'icuHeadroomDetails': {'currentIcuCovid': 5, 'currentIcuCovidMethod': 'estimated', 'currentIcuNonCovid': 26, 'currentIcuNonCovidMethod': 'estimated_from_typical_utilization'}}","{'overall': 3, 'testPositivityRatio': 2, 'caseDensity': 3, 'contactTracerCapacityRatio': 4, 'infectionRate': 1, 'icuHeadroomRatio': 0}","{'cases': 8084, 'deaths': 86, 'positiveTests': None, 'negativeTests': None, 'contactTracers': None, 'hospitalBeds': {'capacity': 510, 'currentUsageTotal': None, 'currentUsageCovid': 25, 'typicalUsageRate': 0.63}, 'icuBeds': {'capacity': 72, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': 0.58}, 'newCases': 213}",2020-11-06
38017,USA,ND,Cass County,county,,iso1:us#iso2:us-nd#fips:38017,,181923,"{'testPositivityRatio': 0.111, 'testPositivityRatioDetails': {'source': 'CMSTesting'}, 'caseDensity': 120.69470521672828, 'contactTracerCapacityRatio': None, 'infectionRate': 1.1234618514299999, 'infectionRateCI90': 0.11189941720000007, 'icuHeadroomRatio': 0.171704954954955, 'icuHeadroomDetails': {'currentIcuCovid': 7, 'currentIcuCovidMethod': 'estimated', 'currentIcuNonCovid': 66, 'currentIcuNonCovidMethod': 'estimated_from_typical_utilization'}}","{'overall': 3, 'testPositivityRatio': 2, 'caseDensity': 3, 'contactTracerCapacityRatio': 4, 'infectionRate': 2, 'icuHeadroomRatio': 0}","{'cases': 10870, 'deaths': 91, 'positiveTests': None, 'negativeTests': None, 'contactTracers': None, 'hospitalBeds': {'capacity': 1434, 'currentUsageTotal': None, 'currentUsageCovid': 32, 'typicalUsageRate': 0.71}, 'icuBeds': {'capacity': 111, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': 0.81}, 'newCases': 260}",2020-11-06
38019,USA,ND,Cavalier County,county,,iso1:us#iso2:us-nd#fips:38019,,3762,"{'testPositivityRatio': 0.036000000000000004, 'testPositivityRatioDetails': {'source': 'CMSTesting'}, 'caseDensity': 398.72408293460927, 'contactTracerCapacityRatio': None, 'infectionRate': 1.6862049708000002, 'infectionRateCI90': 0.6257521184599997, 'icuHeadroomRatio': None, 'icuHeadroomDetails': None}","{'overall': 3, 'testPositivityRatio': 1, 'caseDensity': 3, 'contactTracerCapacityRatio': 4, 'infectionRate': 3, 'icuHeadroomRatio': 4}","{'cases': 184, 'deaths': 1, 'positiveTests': None, 'negativeTests': None, 'contactTracers': None, 'hospitalBeds': {'capacity': 20, 'currentUsageTotal': None, 'currentUsageCovid': 3, 'typicalUsageRate': 0.08}, 'icuBeds': {'capacity': 0, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': None}, 'newCases': 18}",2020-11-06
38021,USA,ND,Dickey County,county,,iso1:us#iso2:us-nd#fips:38021,,4872,"{'testPositivityRatio': 0.063, 'testPositivityRatioDetails': {'source': 'CMSTesting'}, 'caseDensity': 237.50879662209712, 'contactTracerCapacityRatio': None, 'infectionRate': 0.9926700729700001, 'infectionRateCI90': 0.5358451110099999, 'icuHeadroomRatio': None, 'icuHeadroomDetails': None}","{'overall': 3, 'testPositivityRatio': 1, 'caseDensity': 3, 'contactTracerCapacityRatio': 4, 'infectionRate': 1, 'icuHeadroomRatio': 4}","{'cases': 373, 'deaths': 12, 'positiveTests': None, 'negativeTests': None, 'contactTracers': None, 'hospitalBeds': {'capacity': 20, 'currentUsageTotal': None, 'currentUsageCovid': 3, 'typicalUsageRate': 0.22}, 'icuBeds': {'capacity': 0, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': None}, 'newCases': 12}",2020-11-06
38023,USA,ND,Divide County,county,,iso1:us#iso2:us-nd#fips:38023,,2264,"{'testPositivityRatio': 0.051, 'testPositivityRatioDetails': {'source': 'CMSTesting'}, 'caseDensity': 151.4386673397274, 'contactTracerCapacityRatio': None, 'infectionRate': None, 'infectionRateCI90': None, 'icuHeadroomRatio': None, 'icuHeadroomDetails': None}","{'overall': 3, 'testPositivityRatio': 1, 'caseDensity': 3, 'contactTracerCapacityRatio': 4, 'infectionRate': 4, 'icuHeadroomRatio': 4}","{'cases': 86, 'deaths': 1, 'positiveTests': None, 'negativeTests': None, 'contactTracers': None, 'hospitalBeds': {'capacity': 15, 'currentUsageTotal': None, 'currentUsageCovid': 0, 'typicalUsageRate': 0.29}, 'icuBeds': {'capacity': 0, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': None}, 'newCases': 3}",2020-11-06
38025,USA,ND,Dunn County,county,,iso1:us#iso2:us-nd#fips:38025,,4424,"{'testPositivityRatio': 0.098, 'testPositivityRatioDetails': {'source': 'CMSTesting'}, 'caseDensity': 64.5827951433738, 'contactTracerCapacityRatio': None, 'infectionRate': None, 'infectionRateCI90': None, 'icuHeadroomRatio': None, 'icuHeadroomDetails': None}","{'overall': 3, 'testPositivityRatio': 1, 'caseDensity': 3, 'contactTracerCapacityRatio': 4, 'infectionRate': 4, 'icuHeadroomRatio': 4}","{'cases': 228, 'deaths': 6, 'positiveTests': None, 'negativeTests': None, 'contactTracers': None, 'hospitalBeds': {'capacity': None, 'currentUsageTotal': None, 'currentUsageCovid': 0, 'typicalUsageRate': None}, 'icuBeds': {'capacity': None, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': None}, 'newCases': 5}",2020-11-06
38027,USA,ND,Eddy County,county,,iso1:us#iso2:us-nd#fips:38027,,2287,"{'testPositivityRatio': 0.07200000000000001, 'testPositivityRatioDetails': {'source': 'CMSTesting'}, 'caseDensity': 268.5989131113748, 'contactTracerCapacityRatio': None, 'infectionRate': 0.910262562182, 'infectionRateCI90': 0.7123565809180001, 'icuHeadroomRatio': None, 'icuHeadroomDetails': None}","{'overall': 3, 'testPositivityRatio': 1, 'caseDensity': 3, 'contactTracerCapacityRatio': 4, 'infectionRate': 1, 'icuHeadroomRatio': 4}","{'cases': 245, 'deaths': 3, 'positiveTests': None, 'negativeTests': None, 'contactTracers': None, 'hospitalBeds': {'capacity': None, 'currentUsageTotal': None, 'currentUsageCovid': 2, 'typicalUsageRate': None}, 'icuBeds': {'capacity': None, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': None}, 'newCases': 15}",2020-11-06
38029,USA,ND,Emmons County,county,,iso1:us#iso2:us-nd#fips:38029,,3241,"{'testPositivityRatio': 0.11900000000000001, 'testPositivityRatioDetails': {'source': 'CMSTesting'}, 'caseDensity': 52.89372768545863, 'contactTracerCapacityRatio': None, 'infectionRate': 0.7945853212299999, 'infectionRateCI90': 0.9181407345300002, 'icuHeadroomRatio': None, 'icuHeadroomDetails': {'currentIcuCovid': 0, 'currentIcuCovidMethod': 'estimated', 'currentIcuNonCovid': 0, 'currentIcuNonCovidMethod': 'estimated_from_typical_utilization'}}","{'overall': 3, 'testPositivityRatio': 2, 'caseDensity': 3, 'contactTracerCapacityRatio': 4, 'infectionRate': 0, 'icuHeadroomRatio': 4}","{'cases': 297, 'deaths': 9, 'positiveTests': None, 'negativeTests': None, 'contactTracers': None, 'hospitalBeds': {'capacity': 14, 'currentUsageTotal': None, 'currentUsageCovid': 3, 'typicalUsageRate': 0.1}, 'icuBeds': {'capacity': 0, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': None}, 'newCases': 2}",2020-11-06
38031,USA,ND,Foster County,county,,iso1:us#iso2:us-nd#fips:38031,,3210,"{'testPositivityRatio': 0.135, 'testPositivityRatioDetails': {'source': 'CMSTesting'}, 'caseDensity': 200.26702269692927, 'contactTracerCapacityRatio': None, 'infectionRate': 0.8845444157619999, 'infectionRateCI90': 0.7015972289380001, 'icuHeadroomRatio': None, 'icuHeadroomDetails': None}","{'overall': 3, 'testPositivityRatio': 2, 'caseDensity': 3, 'contactTracerCapacityRatio': 4, 'infectionRate': 0, 'icuHeadroomRatio': 4}","{'cases': 238, 'deaths': 2, 'positiveTests': None, 'negativeTests': None, 'contactTracers': None, 'hospitalBeds': {'capacity': 25, 'currentUsageTotal': None, 'currentUsageCovid': 3, 'typicalUsageRate': 0.13}, 'icuBeds': {'capacity': 0, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': None}, 'newCases': 11}",2020-11-06
38033,USA,ND,Golden Valley County,county,,iso1:us#iso2:us-nd#fips:38033,,1761,"{'testPositivityRatio': 0.092, 'testPositivityRatioDetails': {'source': 'CMSTesting'}, 'caseDensity': 97.34728644439035, 'contactTracerCapacityRatio': None, 'infectionRate': None, 'infectionRateCI90': None, 'icuHeadroomRatio': None, 'icuHeadroomDetails': None}","{'overall': 3, 'testPositivityRatio': 1, 'caseDensity': 3, 'contactTracerCapacityRatio': 4, 'infectionRate': 4, 'icuHeadroomRatio': 4}","{'cases': 127, 'deaths': 0, 'positiveTests': None, 'negativeTests': None, 'contactTracers': None, 'hospitalBeds': {'capacity': None, 'currentUsageTotal': None, 'currentUsageCovid': 2, 'typicalUsageRate': None}, 'icuBeds': {'capacity': None, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': None}, 'newCases': 3}",2020-11-06
38035,USA,ND,Grand Forks County,county,,iso1:us#iso2:us-nd#fips:38035,,69451,"{'testPositivityRatio': 0.133, 'testPositivityRatioDetails': {'source': 'CMSTesting'}, 'caseDensity': 215.77391665655335, 'contactTracerCapacityRatio': None, 'infectionRate': 1.18897613258, 'infectionRateCI90': 0.13527674319999994, 'icuHeadroomRatio': 0.16525824175824175, 'icuHeadroomDetails': {'currentIcuCovid': 3, 'currentIcuCovidMethod': 'estimated', 'currentIcuNonCovid': 7, 'currentIcuNonCovidMethod': 'estimated_from_typical_utilization'}}","{'overall': 3, 'testPositivityRatio': 2, 'caseDensity': 3, 'contactTracerCapacityRatio': 4, 'infectionRate': 2, 'icuHeadroomRatio': 0}","{'cases': 5167, 'deaths': 25, 'positiveTests': None, 'negativeTests': None, 'contactTracers': None, 'hospitalBeds': {'capacity': 681, 'currentUsageTotal': None, 'currentUsageCovid': 16, 'typicalUsageRate': 0.55}, 'icuBeds': {'capacity': 26, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': 0.51}, 'newCases': 101}",2020-11-06
38037,USA,ND,Grant County,county,,iso1:us#iso2:us-nd#fips:38037,,2274,"{'testPositivityRatio': 0.076, 'testPositivityRatioDetails': {'source': 'CMSTesting'}, 'caseDensity': 106.79733634878752, 'contactTracerCapacityRatio': None, 'infectionRate': None, 'infectionRateCI90': None, 'icuHeadroomRatio': None, 'icuHeadroomDetails': None}","{'overall': 3, 'testPositivityRatio': 1, 'caseDensity': 3, 'contactTracerCapacityRatio': 4, 'infectionRate': 4, 'icuHeadroomRatio': 4}","{'cases': 93, 'deaths': 4, 'positiveTests': None, 'negativeTests': None, 'contactTracers': None, 'hospitalBeds': {'capacity': 30, 'currentUsageTotal': None, 'currentUsageCovid': 2, 'typicalUsageRate': 0.83}, 'icuBeds': {'capacity': 0, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': None}, 'newCases': 3}",2020-11-06
38039,USA,ND,Griggs County,county,,iso1:us#iso2:us-nd#fips:38039,,2231,"{'testPositivityRatio': 0.057, 'testPositivityRatioDetails': {'source': 'CMSTesting'}, 'caseDensity': 198.50163283601205, 'contactTracerCapacityRatio': None, 'infectionRate': None, 'infectionRateCI90': None, 'icuHeadroomRatio': None, 'icuHeadroomDetails': None}","{'overall': 3, 'testPositivityRatio': 1, 'caseDensity': 3, 'contactTracerCapacityRatio': 4, 'infectionRate': 4, 'icuHeadroomRatio': 4}","{'cases': 123, 'deaths': 1, 'positiveTests': None, 'negativeTests': None, 'contactTracers': None, 'hospitalBeds': {'capacity': 18, 'currentUsageTotal': None, 'currentUsageCovid': 0, 'typicalUsageRate': 0.11}, 'icuBeds': {'capacity': 0, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': None}, 'newCases': 6}",2020-11-06
38041,USA,ND,Hettinger County,county,,iso1:us#iso2:us-nd#fips:38041,,2499,"{'testPositivityRatio': 0.11800000000000001, 'testPositivityRatioDetails': {'source': 'CMSTesting'}, 'caseDensity': 74.31544046189906, 'contactTracerCapacityRatio': None, 'infectionRate': None, 'infectionRateCI90': None, 'icuHeadroomRatio': None, 'icuHeadroomDetails': None}","{'overall': 3, 'testPositivityRatio': 2, 'caseDensity': 3, 'contactTracerCapacityRatio': 4, 'infectionRate': 4, 'icuHeadroomRatio': 4}","{'cases': 146, 'deaths': 3, 'positiveTests': None, 'negativeTests': None, 'contactTracers': None, 'hospitalBeds': {'capacity': None, 'currentUsageTotal': None, 'currentUsageCovid': 1, 'typicalUsageRate': None}, 'icuBeds': {'capacity': None, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': None}, 'newCases': 3}",2020-11-06
38043,USA,ND,Kidder County,county,,iso1:us#iso2:us-nd#fips:38043,,2480,"{'testPositivityRatio': 0.11699999999999999, 'testPositivityRatioDetails': {'source': 'CMSTesting'}, 'caseDensity': 109.44700460829495, 'contactTracerCapacityRatio': None, 'infectionRate': None, 'infectionRateCI90': None, 'icuHeadroomRatio': None, 'icuHeadroomDetails': None}","{'overall': 3, 'testPositivityRatio': 2, 'caseDensity': 3, 'contactTracerCapacityRatio': 4, 'infectionRate': 4, 'icuHeadroomRatio': 4}","{'cases': 121, 'deaths': 3, 'positiveTests': None, 'negativeTests': None, 'contactTracers': None, 'hospitalBeds': {'capacity': None, 'currentUsageTotal': None, 'currentUsageCovid': 2, 'typicalUsageRate': None}, 'icuBeds': {'capacity': None, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': None}, 'newCases': 1}",2020-11-06
38045,USA,ND,LaMoure County,county,,iso1:us#iso2:us-nd#fips:38045,,4046,"{'testPositivityRatio': 0.11, 'testPositivityRatioDetails': {'source': 'CMSTesting'}, 'caseDensity': 116.51719511333945, 'contactTracerCapacityRatio': None, 'infectionRate': 0.748774274132, 'infectionRateCI90': 0.7379316616680001, 'icuHeadroomRatio': None, 'icuHeadroomDetails': None}","{'overall': 3, 'testPositivityRatio': 2, 'caseDensity': 3, 'contactTracerCapacityRatio': 4, 'infectionRate': 0, 'icuHeadroomRatio': 4}","{'cases': 240, 'deaths': 12, 'positiveTests': None, 'negativeTests': None, 'contactTracers': None, 'hospitalBeds': {'capacity': None, 'currentUsageTotal': None, 'currentUsageCovid': 3, 'typicalUsageRate': None}, 'icuBeds': {'capacity': None, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': None}, 'newCases': 4}",2020-11-06
38047,USA,ND,Logan County,county,,iso1:us#iso2:us-nd#fips:38047,,1850,"{'testPositivityRatio': 0.059000000000000004, 'testPositivityRatioDetails': {'source': 'CMSTesting'}, 'caseDensity': 54.054054054054056, 'contactTracerCapacityRatio': None, 'infectionRate': None, 'infectionRateCI90': None, 'icuHeadroomRatio': None, 'icuHeadroomDetails': None}","{'overall': 3, 'testPositivityRatio': 1, 'caseDensity': 3, 'contactTracerCapacityRatio': 4, 'infectionRate': 4, 'icuHeadroomRatio': 4}","{'cases': 135, 'deaths': 4, 'positiveTests': None, 'negativeTests': None, 'contactTracers': None, 'hospitalBeds': {'capacity': None, 'currentUsageTotal': None, 'currentUsageCovid': 3, 'typicalUsageRate': None}, 'icuBeds': {'capacity': None, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': None}, 'newCases': 0}",2020-11-06
38049,USA,ND,McHenry County,county,,iso1:us#iso2:us-nd#fips:38049,,5745,"{'testPositivityRatio': 0.131, 'testPositivityRatioDetails': {'source': 'CMSTesting'}, 'caseDensity': 161.63123212731568, 'contactTracerCapacityRatio': None, 'infectionRate': 1.0590819727, 'infectionRateCI90': 0.6217106743200003, 'icuHeadroomRatio': None, 'icuHeadroomDetails': None}","{'overall': 3, 'testPositivityRatio': 2, 'caseDensity': 3, 'contactTracerCapacityRatio': 4, 'infectionRate': 1, 'icuHeadroomRatio': 4}","{'cases': 267, 'deaths': 15, 'positiveTests': None, 'negativeTests': None, 'contactTracers': None, 'hospitalBeds': {'capacity': None, 'currentUsageTotal': None, 'currentUsageCovid': 2, 'typicalUsageRate': None}, 'icuBeds': {'capacity': None, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': None}, 'newCases': 12}",2020-11-06
38051,USA,ND,McIntosh County,county,,iso1:us#iso2:us-nd#fips:38051,,2497,"{'testPositivityRatio': 0.052000000000000005, 'testPositivityRatioDetails': {'source': 'CMSTesting'}, 'caseDensity': 68.65381314720521, 'contactTracerCapacityRatio': None, 'infectionRate': None, 'infectionRateCI90': None, 'icuHeadroomRatio': None, 'icuHeadroomDetails': {'currentIcuCovid': 0, 'currentIcuCovidMethod': 'estimated', 'currentIcuNonCovid': 0, 'currentIcuNonCovidMethod': 'estimated_from_typical_utilization'}}","{'overall': 3, 'testPositivityRatio': 1, 'caseDensity': 3, 'contactTracerCapacityRatio': 4, 'infectionRate': 4, 'icuHeadroomRatio': 4}","{'cases': 182, 'deaths': 5, 'positiveTests': None, 'negativeTests': None, 'contactTracers': None, 'hospitalBeds': {'capacity': 44, 'currentUsageTotal': None, 'currentUsageCovid': 3, 'typicalUsageRate': 0.11}, 'icuBeds': {'capacity': 0, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': None}, 'newCases': 2}",2020-11-06
38053,USA,ND,McKenzie County,county,,iso1:us#iso2:us-nd#fips:38053,,15024,"{'testPositivityRatio': 0.07400000000000001, 'testPositivityRatioDetails': {'source': 'CMSTesting'}, 'caseDensity': 81.77392362695876, 'contactTracerCapacityRatio': None, 'infectionRate': 0.9246581128579999, 'infectionRateCI90': 0.46931271269200014, 'icuHeadroomRatio': None, 'icuHeadroomDetails': None}","{'overall': 3, 'testPositivityRatio': 1, 'caseDensity': 3, 'contactTracerCapacityRatio': 4, 'infectionRate': 1, 'icuHeadroomRatio': 4}","{'cases': 641, 'deaths': 4, 'positiveTests': None, 'negativeTests': None, 'contactTracers': None, 'hospitalBeds': {'capacity': 24, 'currentUsageTotal': None, 'currentUsageCovid': 4, 'typicalUsageRate': None}, 'icuBeds': {'capacity': 0, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': None}, 'newCases': 14}",2020-11-06
38055,USA,ND,McLean County,county,,iso1:us#iso2:us-nd#fips:38055,,9450,"{'testPositivityRatio': 0.138, 'testPositivityRatioDetails': {'source': 'CMSTesting'}, 'caseDensity': 143.61300075585788, 'contactTracerCapacityRatio': None, 'infectionRate': 0.930372552473, 'infectionRateCI90': 0.41102627786699997, 'icuHeadroomRatio': None, 'icuHeadroomDetails': {'currentIcuCovid': 1, 'currentIcuCovidMethod': 'estimated', 'currentIcuNonCovid': 0, 'currentIcuNonCovidMethod': 'estimated_from_typical_utilization'}}","{'overall': 3, 'testPositivityRatio': 2, 'caseDensity': 3, 'contactTracerCapacityRatio': 4, 'infectionRate': 1, 'icuHeadroomRatio': 4}","{'cases': 705, 'deaths': 11, 'positiveTests': None, 'negativeTests': None, 'contactTracers': None, 'hospitalBeds': {'capacity': 47, 'currentUsageTotal': None, 'currentUsageCovid': 10, 'typicalUsageRate': 0.67}, 'icuBeds': {'capacity': 0, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': None}, 'newCases': 19}",2020-11-06
38057,USA,ND,Mercer County,county,,iso1:us#iso2:us-nd#fips:38057,,8187,"{'testPositivityRatio': 0.151, 'testPositivityRatioDetails': {'source': 'CMSTesting'}, 'caseDensity': 115.16515730513532, 'contactTracerCapacityRatio': None, 'infectionRate': 0.792826919431, 'infectionRateCI90': 0.47302593006900007, 'icuHeadroomRatio': None, 'icuHeadroomDetails': None}","{'overall': 3, 'testPositivityRatio': 2, 'caseDensity': 3, 'contactTracerCapacityRatio': 4, 'infectionRate': 0, 'icuHeadroomRatio': 4}","{'cases': 568, 'deaths': 3, 'positiveTests': None, 'negativeTests': None, 'contactTracers': None, 'hospitalBeds': {'capacity': 13, 'currentUsageTotal': None, 'currentUsageCovid': 1, 'typicalUsageRate': 0.3}, 'icuBeds': {'capacity': 0, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': None}, 'newCases': 13}",2020-11-06
